Index,Sample Index,Original Filename,Sample Name,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height
899,15,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_10.wiff (sample 1),NM-08_NR_Aex_10,,,Unknown,11/26/2020 05:26:15,1,1,30,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,22352.89507,N/A,22352.89507,N/A,N/A,956.1970321,N/A,956.1970321,N/A,N/A,23.37687142,N/A,23.37687142,N/A,1020,N/A,0.609684382,N/A,7.546542794,N/A,7.068597931,N/A,7.893798733,N/A,0.825200801,N/A,0.335558907,N/A,37.76206516,N/A,0.015994734,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.09019524,7.943916667,0.853721427,7.101260323,7.888878078,0.787617755,-18.53381337,1.239056067,1.36209968,N/A,N/A,19,8
934,15,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_10.wiff (sample 1),NM-08_NR_Aex_10,,,Unknown,11/26/2020 05:26:15,1,1,30,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,372337.6804,N/A,372337.6804,N/A,N/A,21170.49933,N/A,21170.49933,N/A,N/A,17.58757196,N/A,17.58757196,N/A,21288,N/A,0.912603372,N/A,11.97602872,N/A,11.64323422,N/A,12.56452005,N/A,0.921285826,N/A,0.324229516,N/A,266.3727748,N/A,0.004369696,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.77409039,12.5778,0.80370961,11.8069649,12.5202888,0.713323896,100.4125407,2.086008433,3.464736259,N/A,N/A,20,9
963,16,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_11.wiff (sample 1),NM-08_NR_Aex_11,,,Unknown,11/26/2020 05:51:53,1,1,31,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,16856.92073,N/A,16856.92073,N/A,N/A,905.3293686,N/A,905.3293686,N/A,N/A,18.61965525,N/A,18.61965525,N/A,920,N/A,0.734667368,N/A,7.63491298,N/A,7.230383327,N/A,7.933181229,N/A,0.702797901,N/A,0.206066225,N/A,39.36806747,N/A,0.015269061,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.247967747,7.943916667,0.69594892,7.267180848,7.937292958,0.67011211,19.669281,1.024964851,1.092231597,N/A,N/A,16,6
998,16,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_11.wiff (sample 1),NM-08_NR_Aex_11,,,Unknown,11/26/2020 05:51:53,1,1,31,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,311276.1348,N/A,311276.1348,N/A,N/A,17125.75915,N/A,17125.75915,N/A,N/A,18.17590287,N/A,18.17590287,N/A,17245,N/A,0.957570946,N/A,11.96223084,N/A,11.69656773,N/A,12.69132967,N/A,0.994761945,N/A,0.348831372,N/A,220.5160456,N/A,0.013157046,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.7860048,12.5977222,0.811717397,11.81550378,12.50259177,0.687087991,-226.5108708,2.245888531,3.543845364,N/A,N/A,22,9
1027,17,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_12.wiff (sample 1),NM-08_NR_Aex_12,,,Unknown,11/26/2020 06:17:35,1,1,32,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Baseline,N/A,12893.3,N/A,12893.3,N/A,N/A,860,N/A,860,N/A,N/A,14.9922093,N/A,14.9922093,N/A,860,N/A,0.665616958,N/A,7.574072281,N/A,7.1801,N/A,7.791166667,N/A,0.611066667,N/A,0.431233854,N/A,33.09626517,N/A,0,N/A,FALSE,N/A,TRUE,<1 points,N/A,7.193788333,7.778999259,0.585210926,7.207476667,7.766831852,0.559355185,0,0.743260267,0.472026067,N/A,N/A,13,11
1062,17,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_12.wiff (sample 1),NM-08_NR_Aex_12,,,Unknown,11/26/2020 06:17:35,1,1,32,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,137446.6937,N/A,137446.6937,N/A,N/A,6510.021957,N/A,6510.021957,N/A,N/A,21.11309218,N/A,21.11309218,N/A,6501,N/A,0.946859533,N/A,11.98657525,N/A,11.60119702,N/A,12.66201809,N/A,1.060821064,N/A,0.354486184,N/A,104.5653376,N/A,0.005262846,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.65745749,12.65799965,1.000542162,11.74384818,12.55911541,0.815267233,-32.29691305,1.617556266,2.657790666,N/A,N/A,23,9
1091,18,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_13.wiff (sample 1),NM-08_NR_Aex_13,,,Unknown,11/26/2020 06:43:15,1,1,33,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,21202.95204,N/A,21202.95204,N/A,N/A,957.4944613,N/A,957.4944613,N/A,N/A,22.14420333,N/A,22.14420333,N/A,960,N/A,0.831114151,N/A,7.570609989,N/A,7.180226122,N/A,7.993063041,N/A,0.812836919,N/A,0.469457705,N/A,38.40499881,N/A,0.015051538,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.1930114,7.994866667,0.801855267,7.21333156,7.994866667,0.781535106,-17.73020438,1.166996033,1.417853417,N/A,N/A,17,12
1126,18,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_13.wiff (sample 1),NM-08_NR_Aex_13,,,Unknown,11/26/2020 06:43:15,1,1,33,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Baseline,N/A,51940.24,N/A,51940.24,N/A,N/A,2081.538307,N/A,2081.538307,N/A,N/A,24.95281487,N/A,24.95281487,N/A,2040,N/A,1,N/A,11.92408057,N/A,11.35568333,N/A,12.67965,N/A,1.323966667,N/A,0.292726598,N/A,41.60118972,N/A,0.019216557,N/A,FALSE,N/A,TRUE,<1 points,N/A,11.39467869,12.6665169,1.271838211,11.42356475,12.64995675,1.226391995,30.21224099,1.111608111,1.257778544,N/A,N/A,27,8
1155,19,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_14.wiff (sample 1),NM-08_NR_Aex_14,,,Unknown,11/26/2020 07:08:58,1,1,34,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Baseline,N/A,16193.01,N/A,16193.01,N/A,N/A,840,N/A,840,N/A,N/A,19.27739286,N/A,19.27739286,N/A,840,N/A,0.785186065,N/A,7.607833333,N/A,7.129166667,N/A,8.04575,N/A,0.916583333,N/A,0.126173148,N/A,31.85152115,N/A,0,N/A,FALSE,N/A,TRUE,<1 points,N/A,7.155897917,8.024365,0.868467083,7.181356667,8.00298,0.821623333,0,1.006174663,1.023154646,N/A,N/A,19,4
1190,19,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_14.wiff (sample 1),NM-08_NR_Aex_14,,,Unknown,11/26/2020 07:08:58,1,1,34,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,41360.86253,N/A,41360.86253,N/A,N/A,1681.064825,N/A,1681.064825,N/A,N/A,24.60396643,N/A,24.60396643,N/A,1620,N/A,0.837189517,N/A,11.99797703,N/A,11.74875504,N/A,12.67045423,N/A,0.921699187,N/A,0.389587948,N/A,33.68629962,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.71211667,12.6711981,0.959081435,11.76359355,12.65473768,0.891144127,0,2.354344412,4.854838072,N/A,N/A,20,10
1219,20,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_15.wiff (sample 1),NM-08_NR_Aex_15,,,Unknown,11/26/2020 07:34:42,1,1,35,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Baseline,N/A,15215.12,N/A,15215.12,N/A,N/A,780,N/A,780,N/A,N/A,19.5065641,N/A,19.5065641,N/A,760,N/A,0.878302266,N/A,7.565657619,N/A,6.976416667,N/A,7.943933333,N/A,0.967516667,N/A,0.246113889,N/A,27.13595052,N/A,0,N/A,FALSE,N/A,TRUE,<1 points,N/A,6.996280667,7.894273333,0.897992667,7.016144667,7.885558333,0.869413667,0,0.759462632,0.521713333,N/A,N/A,20,7
1254,20,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_15.wiff (sample 1),NM-08_NR_Aex_15,,,Unknown,11/26/2020 07:34:42,1,1,35,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Valley,N/A,116952.6228,N/A,116952.6228,N/A,N/A,6987.060798,N/A,6987.060798,N/A,N/A,16.73845787,N/A,16.73845787,N/A,7001,N/A,0.924328714,N/A,11.9842977,N/A,11.71213333,N/A,12.62873333,N/A,0.9166,N/A,0.281481037,N/A,118.2385746,N/A,0.003122686,N/A,FALSE,N/A,TRUE,<1 points,N/A,11.77183216,12.52441258,0.752580415,11.80147865,12.48735447,0.685875819,-23.80362013,1.93050677,3.149998241,N/A,N/A,19,8
1283,21,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_16.wiff (sample 1),NM-08_NR_Aex_16,,,Unknown,11/26/2020 08:00:22,1,1,36,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,16983.5972,N/A,16983.5972,N/A,N/A,1273.162042,N/A,1273.162042,N/A,N/A,13.33969804,N/A,13.33969804,N/A,1280,N/A,0.650912299,N/A,7.591941608,N/A,7.220163088,N/A,7.836298181,N/A,0.616135093,N/A,0.136698179,N/A,46.4908096,N/A,0.015015879,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.180116667,7.8421,0.661983333,7.180116667,7.836301382,0.656184716,-31.02833662,0.812515342,0.610796291,N/A,N/A,14,5
1318,21,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_16.wiff (sample 1),NM-08_NR_Aex_16,,,Unknown,11/26/2020 08:00:22,1,1,36,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,161404.3202,N/A,161404.3202,N/A,N/A,9514.199386,N/A,9514.199386,N/A,N/A,16.96457196,N/A,16.96457196,N/A,9562,N/A,0.948854433,N/A,12.02720516,N/A,11.71780208,N/A,12.60871046,N/A,0.890908382,N/A,0.32542215,N/A,144.1786706,N/A,0.005710187,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.81531784,12.52365871,0.708340864,11.84164563,12.48803876,0.646393125,-60.98029353,2.33829123,4.165454606,N/A,N/A,19,9
1347,22,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_17.wiff (sample 1),NM-08_NR_Aex_17,,,Unknown,11/26/2020 08:26:07,1,1,37,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,19503.68245,N/A,19503.68245,N/A,N/A,1418.823529,N/A,1418.823529,N/A,N/A,13.74637652,N/A,13.74637652,N/A,1420,N/A,0.740560489,N/A,7.589526937,N/A,7.077271557,N/A,7.843422151,N/A,0.766150594,N/A,0.104617997,N/A,47.40092212,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.111785644,7.839015049,0.727229405,7.188519608,7.820954608,0.632435,0,0.764355118,0.585128022,N/A,N/A,18,4
1382,22,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_17.wiff (sample 1),NM-08_NR_Aex_17,,,Unknown,11/26/2020 08:26:07,1,1,37,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Valley,N/A,98093.63113,N/A,98093.63113,N/A,N/A,5525.166542,N/A,5525.166542,N/A,N/A,17.75396821,N/A,17.75396821,N/A,5521,N/A,0.925220238,N/A,12.04111289,N/A,11.71216667,N/A,12.62876667,N/A,0.9166,N/A,0.332289671,N/A,102.2209791,N/A,0.002714887,N/A,FALSE,N/A,TRUE,<1 points,N/A,11.78995759,12.59138958,0.801431993,11.82023124,12.48560046,0.665369219,-16.36504971,2.266376853,3.540671319,N/A,N/A,19,8
1411,23,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_18.wiff (sample 1),NM-08_NR_Aex_18,,,Unknown,11/26/2020 08:51:47,1,1,38,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,13895.51243,N/A,13895.51243,N/A,N/A,776.4705882,N/A,776.4705882,N/A,N/A,17.8957357,N/A,17.8957357,N/A,780,N/A,0.692246154,N/A,7.553882661,N/A,7.089223342,N/A,7.798912057,N/A,0.709688715,N/A,0.372274101,N/A,31.52644162,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.099848039,7.8421,0.742251961,7.119615686,7.764227451,0.644611765,0,0.689096916,0.242502981,N/A,N/A,16,9
1446,23,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_18.wiff (sample 1),NM-08_NR_Aex_18,,,Unknown,11/26/2020 08:51:47,1,1,38,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,153447.536,N/A,153447.536,N/A,N/A,6385.282007,N/A,6385.282007,N/A,N/A,24.03144228,N/A,24.03144228,N/A,6341,N/A,0.886670329,N/A,12.11956321,N/A,11.75524707,N/A,12.55960805,N/A,0.804360978,N/A,0.475196472,N/A,92.5514283,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.78111505,12.57783333,0.79671828,11.80369264,12.57783333,0.774140692,0,2.145734866,3.747173511,N/A,N/A,18,12
1475,24,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_19.wiff (sample 1),NM-08_NR_Aex_19,,,Unknown,11/26/2020 09:17:26,1,1,39,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,12325.55018,N/A,12325.55018,N/A,N/A,822.0588235,N/A,822.0588235,N/A,N/A,14.99351364,N/A,14.99351364,N/A,840,N/A,0.638314685,N/A,7.525385015,N/A,7.086333695,N/A,7.748568085,N/A,0.66223439,N/A,0.31968347,N/A,32.8062281,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.111416605,7.791183333,0.679766728,7.139461569,7.725660784,0.586199216,0,0.799411952,0.476119588,N/A,N/A,15,9
1510,24,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_19.wiff (sample 1),NM-08_NR_Aex_19,,,Unknown,11/26/2020 09:17:26,1,1,39,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,29421.93654,N/A,29421.93654,N/A,N/A,1806.355072,N/A,1806.355072,N/A,N/A,16.28801391,N/A,16.28801391,N/A,1760,N/A,0.613745931,N/A,11.97213594,N/A,11.66109691,N/A,12.32786473,N/A,0.666767823,N/A,0.413286311,N/A,32.5898063,N/A,0.005507277,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.6103,12.37413333,0.763833333,11.6103,12.37413333,0.763833333,14.91988148,1.25,1.5,N/A,N/A,16,10
1539,25,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_20.wiff (sample 1),NM-08_NR_Aex_20,,,Unknown,11/26/2020 09:43:05,1,1,40,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,20239.73625,N/A,20239.73625,N/A,N/A,1119.140233,N/A,1119.140233,N/A,N/A,18.08507607,N/A,18.08507607,N/A,1140,N/A,0.724764466,N/A,7.549107948,N/A,7.159452589,N/A,7.828280616,N/A,0.668828027,N/A,0.314136829,N/A,49.93394893,N/A,0.015470298,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.1292,7.826028217,0.696828217,7.187069717,7.810199636,0.623129919,-25.88622506,0.760231526,0.556150835,N/A,N/A,15,8
1574,25,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_20.wiff (sample 1),NM-08_NR_Aex_20,,,Unknown,11/26/2020 09:43:05,1,1,40,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,56915.68534,N/A,56915.68534,N/A,N/A,2059.420202,N/A,2059.420202,N/A,N/A,27.63675198,N/A,27.63675198,N/A,2020,N/A,0.913165311,N/A,12.01071876,N/A,11.66921396,N/A,12.67893233,N/A,1.009718368,N/A,0.485802345,N/A,36.73407782,N/A,0.01521947,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.71964455,12.67965,0.960005446,11.75241293,12.67542999,0.923017059,31.04160979,1.942370588,3.306046099,N/A,N/A,21,12
1603,26,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_21.wiff (sample 1),NM-08_NR_Aex_21,,,Unknown,11/26/2020 10:08:44,1,1,41,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,11424.76322,N/A,11424.76322,N/A,N/A,659.7014925,N/A,659.7014925,N/A,N/A,17.31807999,N/A,17.31807999,N/A,660,N/A,0.720496142,N/A,7.586312233,N/A,7.216145075,N/A,7.896571162,N/A,0.680426087,N/A,0.187561312,N/A,28.15994399,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.180116667,7.876102239,0.695985572,7.234225124,7.840088464,0.60586334,0,0.976273772,1.003903714,N/A,N/A,16,5
1638,26,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_21.wiff (sample 1),NM-08_NR_Aex_21,,,Unknown,11/26/2020 10:08:44,1,1,41,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,102043.5031,N/A,102043.5031,N/A,N/A,4207.407833,N/A,4207.407833,N/A,N/A,24.25329494,N/A,24.25329494,N/A,4240,N/A,0.901455841,N/A,12.01405002,N/A,11.66902954,N/A,12.64147894,N/A,0.972449396,N/A,0.43945098,N/A,74.95981988,N/A,0.015324783,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.68232088,12.57499458,0.892673697,11.76869253,12.56125757,0.792565047,-66.30433643,1.911541377,4.387049687,N/A,N/A,21,11
1667,27,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_22.wiff (sample 1),NM-08_NR_Aex_22,,,Unknown,11/26/2020 10:34:25,1,1,42,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Baseline,N/A,11243.36,N/A,11243.36,N/A,N/A,700,N/A,700,N/A,N/A,16.06194286,N/A,16.06194286,N/A,700,N/A,0.758768274,N/A,7.572945238,N/A,7.1292,N/A,7.8421,N/A,0.7129,N/A,0.214709601,N/A,33.61856554,N/A,0,N/A,FALSE,N/A,TRUE,<1 points,N/A,7.139100463,7.824279167,0.685178704,7.149000926,7.806458333,0.657457407,0,0.686117032,0.343351578,N/A,N/A,15,6
1702,27,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_22.wiff (sample 1),NM-08_NR_Aex_22,,,Unknown,11/26/2020 10:34:25,1,1,42,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,135202.8778,N/A,135202.8778,N/A,N/A,6862.660192,N/A,6862.660192,N/A,N/A,19.70123451,N/A,19.70123451,N/A,6841,N/A,0.942288151,N/A,11.97988598,N/A,11.71054471,N/A,12.66262376,N/A,0.952079051,N/A,0.330128892,N/A,110.4709695,N/A,0.005030829,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.77542403,12.62835826,0.852934225,11.81037785,12.51667246,0.706294611,36.26260886,2.229202173,3.517235869,N/A,N/A,21,8
1731,28,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_23.wiff (sample 1),NM-08_NR_Aex_23,,,Unknown,11/26/2020 11:00:05,1,1,43,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,13292.36926,N/A,13292.36926,N/A,N/A,535.2941176,N/A,535.2941176,N/A,N/A,24.83189863,N/A,24.83189863,N/A,540,N/A,0.731191633,N/A,7.562962599,N/A,7.00748971,N/A,7.834104079,N/A,0.826614369,N/A,0.39082451,N/A,22.16017976,N/A,0,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.003139624,7.8421,0.838960376,7.025852451,7.8421,0.816247549,0,0.660310636,0.332509357,N/A,N/A,18,9
1766,28,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_23.wiff (sample 1),NM-08_NR_Aex_23,,,Unknown,11/26/2020 11:00:05,1,1,43,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NR1,38,,N/A,255.0 / 122.9,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,12.02,N/A,Manual,N/A,84592.65027,N/A,84592.65027,N/A,N/A,3855.475749,N/A,3855.475749,N/A,N/A,21.940911,N/A,21.940911,N/A,3880,N/A,0.866578365,N/A,12.05108365,N/A,11.80044003,N/A,12.61115797,N/A,0.810717938,N/A,0.408487899,N/A,78.08156871,N/A,0.015104568,N/A,TRUE,N/A,TRUE,<1 points,N/A,11.76306667,12.62142913,0.858362467,11.82399135,12.5836776,0.759686249,-71.83175721,2.107100403,4.321472706,N/A,N/A,18,10
1795,29,D:\User Data\Linda\LINDA_BenNRAex_011120\NR_NAR\NM-08_NR_Aex_24.wiff (sample 1),NM-08_NR_Aex_24,,,Unknown,11/26/2020 11:25:46,1,1,44,1,5,6500PLUS\User,NADmetabolites_6500_NORT.dam,FALSE,NaR_0_0,3,,N/A,256.0 / 124.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,N/A,N/A,N/A,7.84,N/A,Manual,N/A,10418.97153,N/A,10418.97153,N/A,N/A,496.1495174,N/A,496.1495174,N/A,N/A,20.99966071,N/A,20.99966071,N/A,500,N/A,0.626872472,N/A,7.556520959,N/A,7.172464121,N/A,7.834344814,N/A,0.661880694,N/A,0.545684206,N/A,21.66905344,N/A,0.046238434,N/A,TRUE,N/A,TRUE,<1 points,N/A,7.181586115,7.838934516,0.657348402,7.185796495,7.829912274,0.644115779,-34.66059169,1.080997229,1.148220951,N/A,N/A,15,13
